conjunto,valor_real,valor_previsto,residuo
teste,25800.0,8426.845044008594,17373.154955991406
teste,274.92,0.0,274.92
teste,5123.0,18210.53283970653,-13087.532839706531
teste,488.0,0.0,488.0
teste,5008.0,0.0,5008.0
teste,680.0,0.0,680.0
teste,1611.92,0.0,1611.92
teste,2480.0,4352.527043903334,-1872.5270439033338
teste,200.0,206407.86641829173,-206207.86641829173
teste,1850.0,0.0,1850.0
teste,277800.0,119235.62458657818,158564.37541342183
teste,944.2,0.0,944.2
teste,1850.0,7878.014646578966,-6028.014646578966
teste,2550.0,0.0,2550.0
teste,2728.51,0.0,2728.51
teste,148.8,0.0,148.8
teste,608.0,0.0,608.0
teste,79989.84,139523.0705631969,-59533.23056319691
teste,170000.0,63569.05464170837,106430.94535829163
teste,1016.0,0.0,1016.0
teste,125.67,0.0,125.67
teste,11600.0,5389.009891009344,6210.990108990656
teste,201.58,0.0,201.58
teste,126.36,0.0,126.36
teste,45.0,0.0,45.0
teste,243.0,206407.86641829173,-206164.86641829173
teste,36366.72,1922.6534332122465,34444.066566787755
teste,2690.0,0.0,2690.0
teste,207.46,0.0,207.46
teste,1102.5,0.0,1102.5
teste,496.46,0.0,496.46
teste,3703.9,20742.787715158862,-17038.88771515886
teste,22.4,0.0,22.4
teste,182.44,0.0,182.44
teste,27200.0,0.0,27200.0
teste,1197.0,20757.103703904002,-19560.103703904002
teste,660.0,0.0,660.0
teste,71.25,0.0,71.25
teste,29640000.0,19836503.29713886,9803496.702861141
teste,21.72,0.0,21.72
teste,190.68,0.0,190.68
teste,69256.8,0.0,69256.8
teste,990.0,0.0,990.0
teste,201.25,0.0,201.25
teste,280.8,0.0,280.8
teste,820.0,0.0,820.0
teste,198000.0,0.0,198000.0
teste,100.0,0.0,100.0
teste,473.13,0.0,473.13
teste,3942.3,5693.7936687849215,-1751.4936687849213
teste,89.08,0.0,89.08
teste,984.0,46925.97455462119,-45941.97455462119
teste,30095.0,151163.37586273983,-121068.37586273983
teste,6752.7,0.0,6752.7
teste,825.0,0.0,825.0
teste,45.0,0.0,45.0
teste,265.26,0.0,265.26
teste,640.0,2122.6421696461257,-1482.6421696461257
teste,300.0,0.0,300.0
teste,696.0,0.0,696.0
teste,105.8,0.0,105.8
teste,742.14,0.0,742.14
teste,9.0,0.0,9.0
teste,992.7,0.0,992.7
teste,180.5,0.0,180.5
teste,548.0,0.0,548.0
teste,1600.0,0.0,1600.0
teste,72.06,0.0,72.06
teste,1594.0,0.0,1594.0
teste,322.8,0.0,322.8
teste,1695.0,0.0,1695.0
teste,736.0,0.0,736.0
teste,200.4,0.0,200.4
teste,89.52,0.0,89.52
teste,506.0,0.0,506.0
teste,733.38,0.0,733.38
teste,14.0,0.0,14.0
teste,2678.2,0.0,2678.2
teste,3250.0,0.0,3250.0
teste,62.5,0.0,62.5
teste,6500.0,0.0,6500.0
teste,4872.0,0.0,4872.0
teste,6711.6,105906.21288113642,-99194.61288113642
teste,181620.5,155979.28869764105,25641.211302358948
teste,4550.0,0.0,4550.0
teste,585.0,0.0,585.0
teste,100.0,0.0,100.0
teste,27870.0,0.0,27870.0
teste,1617.27,0.0,1617.27
teste,180.0,206407.86641829173,-206227.86641829173
teste,325.0,0.0,325.0
teste,2250.0,0.0,2250.0
teste,251.37,0.0,251.37
teste,1586.66,0.0,1586.66
teste,53.36,0.0,53.36
teste,103320.0,0.0,103320.0
teste,36.9,0.0,36.9
teste,700.0,0.0,700.0
teste,811.04,0.0,811.04
teste,1575.0,0.0,1575.0
teste,968.0,0.0,968.0
teste,912.0,46925.97455462119,-46013.97455462119
teste,597.99,0.0,597.99
teste,1740.86,0.0,1740.86
teste,494.4,0.0,494.4
teste,859.5,0.0,859.5
teste,9744.0,94039.92750122579,-84295.92750122579
teste,5800.0,0.0,5800.0
teste,445.5,0.0,445.5
teste,1467600.0,34885.21500635676,1432714.7849936432
teste,478.4,0.0,478.4
teste,32400.0,83803.00395112194,-51403.00395112194
teste,457.08,0.0,457.08
teste,23120.0,56917.23576019942,-33797.23576019942
teste,2178.21,42045.63274211502,-39867.42274211502
teste,1370.37,0.0,1370.37
teste,181065.69,63535.207038108325,117530.48296189168
teste,473.46,73840.14101934007,-73366.68101934006
teste,6600.0,0.0,6600.0
teste,20.79,0.0,20.79
teste,342.0,56917.23576019942,-56575.23576019942
teste,5198.5,0.0,5198.5
teste,941.16,0.0,941.16
teste,20650.0,0.0,20650.0
teste,3073.0,0.0,3073.0
teste,127.28,0.0,127.28
teste,6965.18,0.0,6965.18
teste,5500.0,0.0,5500.0
teste,531.2,0.0,531.2
teste,614.58,0.0,614.58
teste,173281.25,139523.0705631969,33758.1794368031
teste,320.0,0.0,320.0
teste,464.76,0.0,464.76
teste,27.0,0.0,27.0
teste,4190.7,0.0,4190.7
teste,3189.63,0.0,3189.63
teste,234.0,0.0,234.0
teste,182.7,21671.88529696319,-21489.18529696319
teste,2297.11,0.0,2297.11
teste,378.91,0.0,378.91
teste,1570.0,0.0,1570.0
teste,21263.96,0.0,21263.96
teste,297.6,0.0,297.6
teste,7835.82,0.0,7835.82
teste,1682.7,0.0,1682.7
teste,6551.48,0.0,6551.48
teste,15243.9,0.0,15243.9
teste,40.22,0.0,40.22
teste,100.0,0.0,100.0
teste,1171.88,0.0,1171.88
teste,7407.4,0.0,7407.4
teste,160.02,229843.01588181377,-229682.99588181378
teste,536.08,5693.7936687849215,-5157.7136687849215
teste,996.16,94039.92750122579,-93043.76750122578
teste,17334.67,95648.983254171,-78314.31325417101
teste,1655.4,0.0,1655.4
teste,44.0,0.0,44.0
teste,29.0,0.0,29.0
teste,35.7,0.0,35.7
teste,3.92,0.0,3.92
teste,18.68,0.0,18.68
teste,34.5,0.0,34.5
teste,1579.8,25843.112091345996,-24263.312091345997
teste,380.0,0.0,380.0
teste,5405.0,0.0,5405.0
teste,16826.5,0.0,16826.5
teste,1626.56,0.0,1626.56
teste,100.0,0.0,100.0
teste,975.0,0.0,975.0
teste,2324.35,0.0,2324.35
teste,34.0,0.0,34.0
teste,7802.5,4247.396080379687,3555.103919620313
teste,4620.0,0.0,4620.0
teste,254.23,0.0,254.23
teste,10.0,0.0,10.0
teste,1188.34,0.0,1188.34
teste,228.5,26427.232863149082,-26198.732863149082
teste,1800.0,0.0,1800.0
teste,250.8,0.0,250.8
teste,8097.0,0.0,8097.0
teste,577.0,0.0,577.0
teste,224.0,2122.6421696461257,-1898.6421696461257
teste,391.42,0.0,391.42
teste,26650.0,86652.31465855421,-60002.31465855421
teste,700.0,0.0,700.0
teste,3180.0,0.0,3180.0
teste,315.47,0.0,315.47
teste,2920.0,0.0,2920.0
teste,553.6,34747.46661733147,-34193.86661733147
teste,6500.0,189816.70023875753,-183316.70023875753
teste,89.3,0.0,89.3
teste,3000.0,0.0,3000.0
teste,1068.0,46925.97455462119,-45857.97455462119
teste,5994.0,0.0,5994.0
teste,12000.0,0.0,12000.0
teste,44.0,0.0,44.0
teste,210.0,0.0,210.0
teste,244.0,0.0,244.0
teste,86.87,0.0,86.87
teste,663.83,0.0,663.83
teste,81.17,0.0,81.17
teste,1470.0,94039.92750122579,-92569.92750122579
teste,15600.0,0.0,15600.0
teste,70.8,0.0,70.8
teste,6768.0,0.0,6768.0
teste,1396.0,0.0,1396.0
teste,29000.0,0.0,29000.0
teste,394.74,0.0,394.74
teste,3636.36,0.0,3636.36
teste,1046.0,0.0,1046.0
teste,465.0,0.0,465.0
teste,562.5,5693.7936687849215,-5131.2936687849215
teste,260.0,46925.97455462119,-46665.97455462119
teste,465.92,0.0,465.92
teste,2219.1,0.0,2219.1
teste,675.0,0.0,675.0
teste,3250.0,0.0,3250.0
teste,5850.0,0.0,5850.0
teste,15067.5,0.0,15067.5
teste,114.59,0.0,114.59
teste,2021.1,0.0,2021.1
teste,78.5,0.0,78.5
teste,346.0,0.0,346.0
teste,520.0,0.0,520.0
teste,12.4,0.0,12.4
teste,891.72,0.0,891.72
teste,1291.2,0.0,1291.2
teste,100.0,0.0,100.0
teste,1415.0,0.0,1415.0
teste,4709.0,0.0,4709.0
teste,780.0,0.0,780.0
teste,758.0,0.0,758.0
teste,30103.15,0.0,30103.15
teste,440.0,0.0,440.0
teste,70.0,7878.014646578966,-7808.014646578966
teste,300.0,0.0,300.0
teste,90000.0,89416.75314686229,583.246853137709
teste,264500.0,696562.9192596967,-432062.91925969673
teste,211.53,0.0,211.53
teste,825.84,0.0,825.84
teste,51750.0,0.0,51750.0
teste,776.25,0.0,776.25
teste,1407.0,0.0,1407.0
teste,124.0,0.0,124.0
teste,29.6,0.0,29.6
teste,0.0,0.0,0.0
teste,27500.0,0.0,27500.0
teste,364.82,5693.7936687849215,-5328.973668784922
teste,49500.0,0.0,49500.0
teste,6176.8,0.0,6176.8
teste,17500.0,0.0,17500.0
teste,1032.5,0.0,1032.5
teste,140.7,0.0,140.7
teste,8375.0,94039.92750122579,-85664.92750122579
teste,8699.7,0.0,8699.7
teste,490.0,0.0,490.0
teste,169.24,0.0,169.24
teste,52.08,0.0,52.08
teste,155.25,0.0,155.25
teste,95.0,0.0,95.0
teste,89.99,0.0,89.99
teste,1080.0,0.0,1080.0
teste,1519.26,0.0,1519.26
teste,72.91,0.0,72.91
teste,8550.0,0.0,8550.0
teste,15.0,0.0,15.0
teste,945.29,0.0,945.29
teste,349.8,0.0,349.8
teste,212.52,0.0,212.52
teste,2412.0,345471.3876093484,-343059.3876093484
teste,592.5,0.0,592.5
teste,4180.0,0.0,4180.0
teste,291.0,0.0,291.0
teste,104.76,0.0,104.76
teste,1.0,0.0,1.0
teste,17875.2,0.0,17875.2
teste,367.92,0.0,367.92
teste,3700.0,0.0,3700.0
teste,239.63,0.0,239.63
teste,36879.26,0.0,36879.26
teste,14670.0,345471.3876093484,-330801.3876093484
teste,117.0,0.0,117.0
teste,285.4,0.0,285.4
teste,510000.0,535456.7205390732,-25456.720539073227
teste,2211.98,0.0,2211.98
teste,3377.0,0.0,3377.0
teste,260.36,0.0,260.36
teste,215.72,5693.7936687849215,-5478.073668784921
teste,2539.06,0.0,2539.06
teste,396.0,0.0,396.0
teste,1159.2,0.0,1159.2
teste,12765.96,0.0,12765.96
teste,7371.72,0.0,7371.72
teste,105.08,0.0,105.08
teste,5449.5,2006851.962423581,-2001402.462423581
teste,293.44,0.0,293.44
teste,3596.56,0.0,3596.56
teste,8827.46,0.0,8827.46
teste,1255.46,0.0,1255.46
teste,924.95,0.0,924.95
teste,52.5,0.0,52.5
teste,2100.0,0.0,2100.0
teste,4299.36,0.0,4299.36
teste,534.3,0.0,534.3
teste,345.36,0.0,345.36
teste,37.0,0.0,37.0
teste,4140.0,89416.75314686229,-85276.75314686229
teste,926.82,0.0,926.82
teste,6.0,8426.845044008594,-8420.845044008594
teste,103600.0,12900.467668428944,90699.53233157106
teste,2007.87,0.0,2007.87
teste,856.32,0.0,856.32
teste,301.8,74935.68559097163,-74633.88559097162
teste,1998.0,0.0,1998.0
teste,107.22,0.0,107.22
teste,1380.0,0.0,1380.0
teste,1032.0,5693.7936687849215,-4661.7936687849215
teste,819.6,0.0,819.6
teste,2450.0,0.0,2450.0
teste,0.0,381330.75618171453,-381330.75618171453
teste,2148.31,0.0,2148.31
teste,16070.36,39839.97196115962,-23769.611961159622
teste,2790.0,0.0,2790.0
teste,380.66,38266.45726094551,-37885.79726094551
teste,250.8,7878.014646578966,-7627.214646578966
teste,571.04,0.0,571.04
teste,422.77,0.0,422.77
teste,17.31,5693.7936687849215,-5676.483668784921
teste,173.1,0.0,173.1
teste,59.4,0.0,59.4
teste,1552.5,5693.7936687849215,-4141.2936687849215
teste,26400.0,0.0,26400.0
teste,353.8,0.0,353.8
teste,145.39,0.0,145.39
teste,181.19,42558.02049671011,-42376.83049671011
teste,2811.32,0.0,2811.32
teste,31.0,0.0,31.0
teste,178.08,0.0,178.08
teste,29376.0,646493.9831374822,-617117.9831374822
teste,137.34,5693.7936687849215,-5556.453668784921
teste,195.12,0.0,195.12
teste,399.0,0.0,399.0
teste,234.4,0.0,234.4
teste,54972.0,0.0,54972.0
teste,1980.0,0.0,1980.0
teste,628.37,0.0,628.37
teste,301.32,0.0,301.32
teste,824.08,0.0,824.08
teste,895.11,0.0,895.11
teste,77920.0,73409.72054775599,4510.279452244009
teste,199.5,0.0,199.5
teste,8.94,0.0,8.94
teste,234.0,0.0,234.0
teste,872.5,0.0,872.5
teste,141.32,229843.01588181377,-229701.69588181376
teste,4241.4,0.0,4241.4
teste,3415.5,0.0,3415.5
teste,128.4,0.0,128.4
teste,919.64,0.0,919.64
teste,217.5,0.0,217.5
teste,18.44,42021.493063392714,-42003.05306339271
teste,93.36,5693.7936687849215,-5600.433668784922
teste,92430.0,0.0,92430.0
teste,165.82,0.0,165.82
teste,3089.6,0.0,3089.6
teste,6111.49,94039.92750122579,-87928.43750122578
teste,500.0,0.0,500.0
teste,520.0,8426.845044008594,-7906.845044008594
teste,326.52,0.0,326.52
teste,5100.0,0.0,5100.0
teste,832.0,0.0,832.0
teste,265.34,0.0,265.34
teste,2571.51,0.0,2571.51
teste,4796.5,0.0,4796.5
teste,2719.2,1922.6534332122465,796.5465667877534
teste,80640.0,0.0,80640.0
teste,1194.0,0.0,1194.0
teste,214.84,0.0,214.84
teste,11845.0,0.0,11845.0
teste,3480.0,0.0,3480.0
teste,874.65,0.0,874.65
teste,354.02,0.0,354.02
teste,16489.0,0.0,16489.0
teste,7108.63,0.0,7108.63
teste,54.69,0.0,54.69
teste,50.0,0.0,50.0
teste,495.0,0.0,495.0
teste,4326.93,0.0,4326.93
teste,319.59,5693.7936687849215,-5374.203668784921
teste,15540.0,0.0,15540.0
teste,236.0,0.0,236.0
teste,1400.0,0.0,1400.0
teste,872.5,0.0,872.5
teste,187810.84,371181.4192270089,-183370.5792270089
teste,91.5,0.0,91.5
teste,979.12,0.0,979.12
teste,1200.0,0.0,1200.0
teste,1611.51,0.0,1611.51
teste,19083.6,0.0,19083.6
teste,406.98,5693.7936687849215,-5286.813668784922
teste,20.61,73840.14101934007,-73819.53101934007
teste,4750.0,108738.92189999411,-103988.92189999411
teste,40000.0,0.0,40000.0
teste,95.0,0.0,95.0
teste,2385.6,0.0,2385.6
teste,460.0,89416.75314686229,-88956.75314686229
teste,12000.0,0.0,12000.0
teste,1200.0,0.0,1200.0
teste,11.84,0.0,11.84
teste,51.0,0.0,51.0
teste,351.0,0.0,351.0
teste,84.2,0.0,84.2
teste,4980.0,0.0,4980.0
teste,138.0,345471.3876093484,-345333.3876093484
teste,1050.0,0.0,1050.0
teste,553.92,0.0,553.92
teste,25300.0,0.0,25300.0
teste,98.55,0.0,98.55
teste,2700.0,72110.14386117543,-69410.14386117543
teste,3040.0,0.0,3040.0
teste,365.9,0.0,365.9
teste,1154.66,0.0,1154.66
teste,22.0,0.0,22.0
teste,746.1,0.0,746.1
teste,529.5,0.0,529.5
teste,150.56,0.0,150.56
teste,20.0,0.0,20.0
teste,250.0,0.0,250.0
teste,274.3,0.0,274.3
teste,2500.0,0.0,2500.0
teste,63.44,0.0,63.44
teste,116100.0,206407.86641829173,-90307.86641829173
teste,186.0,0.0,186.0
teste,8235.0,0.0,8235.0
teste,449.0,0.0,449.0
teste,763.0,0.0,763.0
teste,298.3,0.0,298.3
teste,576.4,86652.31465855421,-86075.91465855422
teste,46788.0,0.0,46788.0
teste,100.0,0.0,100.0
teste,4540.0,0.0,4540.0
teste,12170.18,148528.38225147675,-136358.20225147676
teste,100.5,0.0,100.5
teste,507.81,0.0,507.81
teste,27860.72,0.0,27860.72
teste,493.25,0.0,493.25
teste,63.52,0.0,63.52
teste,485.5,0.0,485.5
teste,546.06,0.0,546.06
teste,550.0,0.0,550.0
teste,364.08,105906.21288113642,-105542.13288113642
teste,33250.0,8426.845044008594,24823.154955991406
teste,64.4,38456.4206064335,-38392.0206064335
teste,12.22,0.0,12.22
teste,240.75,0.0,240.75
teste,60840.0,72110.14386117543,-11270.143861175427
teste,1799.02,345471.3876093484,-343672.3676093484
teste,72.3,0.0,72.3
teste,162.15,0.0,162.15
teste,39.0,0.0,39.0
teste,30.45,0.0,30.45
teste,55000.0,0.0,55000.0
teste,321.66,0.0,321.66
teste,181.07,0.0,181.07
teste,7827.3,9642.521669418908,-1815.2216694189074
teste,212.49,0.0,212.49
teste,297.6,0.0,297.6
teste,30.0,0.0,30.0
teste,102.0,0.0,102.0
teste,533.36,0.0,533.36
teste,1085.0,0.0,1085.0
teste,340000.0,0.0,340000.0
teste,37.35,0.0,37.35
teste,35.9,0.0,35.9
teste,214.83,0.0,214.83
teste,472.0,0.0,472.0
teste,9745.5,6805.247654350467,2940.252345649533
teste,3060.0,0.0,3060.0
teste,915.0,0.0,915.0
teste,53.4,0.0,53.4
teste,35.0,0.0,35.0
teste,3048.03,0.0,3048.03
teste,680.0,0.0,680.0
teste,4.05,0.0,4.05
teste,2788.0,0.0,2788.0
teste,99450.0,393331.4589369072,-293881.4589369072
teste,1149.5,0.0,1149.5
teste,539086.2,849500.0546480861,-310413.8546480861
teste,847.08,0.0,847.08
teste,2350.0,0.0,2350.0
teste,99000.0,12049.589095481278,86950.41090451872
teste,205.0,0.0,205.0
teste,56640.0,0.0,56640.0
teste,1140.0,120835.15649511141,-119695.15649511141
teste,8940.0,0.0,8940.0
teste,3629.4,0.0,3629.4
teste,9500.0,0.0,9500.0
teste,961082.25,371181.4192270089,589900.8307729911
teste,49225.2,0.0,49225.2
teste,34188.18,93429.24958245386,-59241.06958245386
teste,1593.92,0.0,1593.92
teste,4300.0,0.0,4300.0
teste,1450.89,0.0,1450.89
teste,361.24,0.0,361.24
teste,143.0,0.0,143.0
teste,657.48,0.0,657.48
teste,23850.0,0.0,23850.0
teste,10800.0,0.0,10800.0
teste,1449.05,0.0,1449.05
teste,39120.0,123566.07432447554,-84446.07432447554
teste,28000.0,0.0,28000.0
teste,2800.0,0.0,2800.0
teste,131.02,0.0,131.02
teste,532.5,0.0,532.5
teste,178.9,0.0,178.9
teste,39715.0,0.0,39715.0
teste,2225.0,0.0,2225.0
teste,1511.66,0.0,1511.66
teste,946.0,0.0,946.0
teste,30480.0,3314.1005670853556,27165.899432914644
teste,72.0,0.0,72.0
teste,1265.25,0.0,1265.25
teste,863.52,0.0,863.52
teste,2539.06,0.0,2539.06
teste,56400.0,86652.31465855421,-30252.314658554213
teste,90.0,0.0,90.0
teste,2911.16,0.0,2911.16
teste,1475.1,0.0,1475.1
teste,186.24,5693.7936687849215,-5507.553668784922
teste,300.0,0.0,300.0
teste,27000.0,0.0,27000.0
teste,416.5,94039.92750122579,-93623.42750122579
teste,149.0,0.0,149.0
teste,404.11,0.0,404.11
teste,154.0,0.0,154.0
teste,68.0,0.0,68.0
teste,327.56,0.0,327.56
teste,246.22,0.0,246.22
teste,23.99,0.0,23.99
teste,288.29,0.0,288.29
teste,1120.0,0.0,1120.0
teste,138.87,0.0,138.87
teste,11000.0,0.0,11000.0
teste,1225000.0,729245.3342073387,495754.66579266125
teste,858.39,105906.21288113642,-105047.82288113642
teste,627.65,0.0,627.65
teste,100590.05,566660.3061014515,-466070.2561014515
teste,2815.8,6805.247654350467,-3989.447654350467
teste,437.5,0.0,437.5
teste,18100.0,0.0,18100.0
teste,149994.0,0.0,149994.0
teste,67.77,0.0,67.77
teste,325.95,0.0,325.95
teste,39809.6,0.0,39809.6
teste,184.44,5693.7936687849215,-5509.353668784922
teste,227.88,0.0,227.88
teste,287550.0,0.0,287550.0
teste,3750.0,0.0,3750.0
teste,29297.0,214725.80398871604,-185428.80398871604
teste,51000.0,0.0,51000.0
teste,43380.0,0.0,43380.0
teste,85.8,0.0,85.8
teste,10.83,0.0,10.83
teste,480.0,0.0,480.0
teste,2347.8,0.0,2347.8
teste,477.52,0.0,477.52
teste,4160.0,25244.788815110223,-21084.788815110223
teste,2580.0,0.0,2580.0
teste,5460.0,0.0,5460.0
teste,5304.0,8426.845044008594,-3122.8450440085944
teste,579.6,0.0,579.6
teste,91481.0,0.0,91481.0
teste,6667.0,0.0,6667.0
teste,2059.6,40192.87513250283,-38133.27513250283
teste,3690.0,0.0,3690.0
teste,333.0,0.0,333.0
teste,930.0,0.0,930.0
teste,9324.0,0.0,9324.0
teste,34.9,0.0,34.9
teste,535.8,0.0,535.8
teste,148.8,0.0,148.8
teste,499.0,49802.86039881475,-49303.86039881475
teste,3922.5,0.0,3922.5
teste,147000.0,0.0,147000.0
teste,159.8,0.0,159.8
teste,202.0,0.0,202.0
teste,27.9,0.0,27.9
teste,14208.0,0.0,14208.0
teste,2670.0,0.0,2670.0
teste,419.72,5693.7936687849215,-5274.073668784921
teste,73.6,0.0,73.6
teste,242.16,0.0,242.16
teste,1350.0,0.0,1350.0
teste,3211.2,0.0,3211.2
teste,18.44,42021.493063392714,-42003.05306339271
teste,60.4,0.0,60.4
teste,20.93,0.0,20.93
teste,38780.0,2440456.1133392686,-2401676.1133392686
teste,78.9,0.0,78.9
teste,467.04,0.0,467.04
teste,7959.0,0.0,7959.0
teste,194.62,0.0,194.62
teste,30.0,0.0,30.0
teste,990.0,0.0,990.0
teste,200.0,0.0,200.0
teste,49445.0,0.0,49445.0
teste,150.0,0.0,150.0
teste,2850.0,0.0,2850.0
teste,29.15,0.0,29.15
teste,1095.66,0.0,1095.66
teste,56000.0,72110.14386117543,-16110.143861175427
teste,402.28,0.0,402.28
teste,60.8,0.0,60.8
teste,113.2,84121.36277384454,-84008.16277384454
teste,27600.0,0.0,27600.0
teste,403.14,0.0,403.14
teste,2260.0,151163.37586273983,-148903.37586273983
teste,3482.59,0.0,3482.59
teste,48.58,0.0,48.58
teste,161.85,0.0,161.85
teste,164.92,0.0,164.92
teste,446.72,0.0,446.72
teste,4898.0,0.0,4898.0
teste,6540.0,0.0,6540.0
teste,832.44,0.0,832.44
teste,478.59,5693.7936687849215,-5215.203668784921
teste,4790.0,0.0,4790.0
teste,116.98,0.0,116.98
teste,15000.0,0.0,15000.0
teste,1298.6,0.0,1298.6
teste,26700.0,0.0,26700.0
teste,5688.0,0.0,5688.0
teste,3927.41,0.0,3927.41
teste,1045.2,0.0,1045.2
teste,374.64,0.0,374.64
teste,349.88,0.0,349.88
teste,2400.0,0.0,2400.0
teste,0.0,0.0,0.0
teste,54000.0,206407.86641829173,-152407.86641829173
teste,310.4,0.0,310.4
teste,242.08,0.0,242.08
teste,1500.0,0.0,1500.0
teste,5078.12,0.0,5078.12
teste,6582.49,0.0,6582.49
teste,69.85,0.0,69.85
teste,11640.0,0.0,11640.0
teste,5120.1,0.0,5120.1
teste,1398.25,94039.92750122579,-92641.67750122579
teste,23.4,0.0,23.4
teste,97.28,0.0,97.28
teste,70587.0,0.0,70587.0
teste,155440.0,0.0,155440.0
teste,725195.0,0.0,725195.0
teste,1104.96,0.0,1104.96
teste,1313.7,0.0,1313.7
teste,680.58,0.0,680.58
teste,27900.0,49085.71528016207,-21185.71528016207
teste,10869.57,0.0,10869.57
teste,38235.0,144154.45329235276,-105919.45329235276
teste,350.0,0.0,350.0
teste,11.76,0.0,11.76
teste,48.92,0.0,48.92
teste,29967.6,0.0,29967.6
teste,1785.5,0.0,1785.5
teste,15520.0,0.0,15520.0
teste,783.36,89416.75314686229,-88633.39314686229
teste,503.0,0.0,503.0
teste,832.9,0.0,832.9
teste,28750.0,0.0,28750.0
teste,3.0,0.0,3.0
teste,8640.0,0.0,8640.0
teste,1137.6,0.0,1137.6
teste,2095.0,0.0,2095.0
teste,132.42,0.0,132.42
teste,1242.36,0.0,1242.36
teste,600.0,0.0,600.0
teste,4400.0,0.0,4400.0
teste,58.0,0.0,58.0
teste,559.36,0.0,559.36
teste,25919.56,0.0,25919.56
teste,4800.0,0.0,4800.0
teste,119.28,0.0,119.28
teste,128.58,0.0,128.58
teste,4280.0,0.0,4280.0
teste,355.92,0.0,355.92
teste,112.0,0.0,112.0
teste,653.7,0.0,653.7
teste,897.77,0.0,897.77
teste,228.0,0.0,228.0
teste,156312.0,2160153.5830344227,-2003841.5830344227
teste,648.0,94039.92750122579,-93391.92750122579
teste,6700.0,0.0,6700.0
teste,60.0,0.0,60.0
teste,1800.0,0.0,1800.0
teste,37.0,0.0,37.0
teste,350.0,0.0,350.0
teste,144.72,0.0,144.72
teste,6420.0,903988.1681300328,-897568.1681300328
teste,4850.4,0.0,4850.4
teste,4015.74,0.0,4015.74
teste,455.4,86652.31465855421,-86196.91465855422
teste,3.96,0.0,3.96
teste,10810.81,0.0,10810.81
teste,1578.0,0.0,1578.0
teste,1560.0,0.0,1560.0
teste,27300.0,0.0,27300.0
teste,645.0,0.0,645.0
teste,1995.2,0.0,1995.2
teste,359.0,0.0,359.0
teste,1086.5,0.0,1086.5
teste,16.8,0.0,16.8
teste,1174.8,4247.396080379687,-3072.596080379687
teste,175.04,0.0,175.04
teste,218.58,0.0,218.58
teste,641.0,0.0,641.0
teste,926.7,0.0,926.7
teste,199.5,14958.372456700643,-14758.872456700643
teste,1389.6,0.0,1389.6
teste,5304.0,120835.15649511141,-115531.15649511141
teste,2198.44,0.0,2198.44
teste,27.49,0.0,27.49
teste,1062.6,0.0,1062.6
teste,63600.0,0.0,63600.0
teste,2400.0,0.0,2400.0
teste,947.78,0.0,947.78
teste,400.0,0.0,400.0
teste,81400.0,151163.37586273983,-69763.37586273983
teste,695.0,0.0,695.0
teste,939.0,0.0,939.0
teste,114.0,0.0,114.0
teste,113.31,0.0,113.31
teste,3785.55,0.0,3785.55
teste,5169.0,345471.3876093484,-340302.3876093484
teste,171.24,0.0,171.24
teste,1400.0,0.0,1400.0
teste,102.08,0.0,102.08
teste,23.8,0.0,23.8
teste,1050.0,0.0,1050.0
teste,2750.0,0.0,2750.0
teste,17097.5,7878.014646578966,9219.485353421034
teste,5555.55,0.0,5555.55
teste,118.8,0.0,118.8
teste,5965.19,0.0,5965.19
teste,682.2,4247.396080379687,-3565.1960803796874
teste,1147.44,0.0,1147.44
teste,2614.5,105906.21288113642,-103291.71288113642
teste,46.8,0.0,46.8
teste,5599.1,0.0,5599.1
teste,1395.0,0.0,1395.0
teste,3500.0,49651.218602625784,-46151.218602625784
teste,13380.0,206407.86641829173,-193027.86641829173
teste,15.7,0.0,15.7
teste,2488.6,0.0,2488.6
teste,150.0,0.0,150.0
teste,282.52,0.0,282.52
teste,30060.0,105906.21288113642,-75846.21288113642
teste,822.06,0.0,822.06
teste,3047.66,0.0,3047.66
teste,2297.99,0.0,2297.99
teste,14145.0,0.0,14145.0
teste,2165.31,0.0,2165.31
teste,189.14,0.0,189.14
teste,579.6,0.0,579.6
teste,77.64,0.0,77.64
teste,88000.0,62177.97166131663,25822.02833868337
teste,741.0,0.0,741.0
teste,293.12,0.0,293.12
teste,5120.0,0.0,5120.0
teste,70000.0,0.0,70000.0
teste,4960.8,0.0,4960.8
teste,314.0,0.0,314.0
teste,55.0,0.0,55.0
teste,213530.88,77604.44134526665,135926.43865473336
teste,250.0,0.0,250.0
teste,192.0,0.0,192.0
teste,1688.7,0.0,1688.7
teste,1580.0,0.0,1580.0
teste,4275.0,9944.821889928418,-5669.821889928418
teste,394.6,0.0,394.6
teste,5380.04,0.0,5380.04
teste,898.0,0.0,898.0
teste,518.6,0.0,518.6
teste,1736.64,0.0,1736.64
teste,1463.2,94039.92750122579,-92576.72750122579
teste,1031.2,0.0,1031.2
teste,70482.5,206407.86641829173,-135925.36641829173
teste,225.0,140462.7544259589,-140237.7544259589
teste,15811.0,189816.70023875753,-174005.70023875753
teste,132.11,0.0,132.11
teste,12.0,0.0,12.0
teste,1130.0,24968.435833709023,-23838.435833709023
teste,1325.4,5693.7936687849215,-4368.393668784922
teste,285.6,0.0,285.6
teste,297.0,0.0,297.0
teste,353.43,0.0,353.43
