valor_real,valor_previsto,residuo
2580.0,0.0,2580.0
5460.0,12974.474995241937,-7514.474995241937
5304.0,31868.36653771696,-26564.36653771696
579.6,0.0,579.6
91481.0,62856.68745650658,28624.31254349342
6667.0,11995.256524953973,-5328.256524953973
2059.6,8037.38737279786,-5977.78737279786
3690.0,6519.848090233678,-2829.848090233678
333.0,6274.922219302416,-5941.922219302416
930.0,4155.375322199761,-3225.3753221997613
9324.0,1392.3222444341955,7931.677755565805
34.9,3758.888196717748,-3723.988196717748
535.8,1238.9972967112978,-703.1972967112979
148.8,57668.84124568871,-57520.041245688706
499.0,10643.891145517084,-10144.891145517084
3922.5,0.0,3922.5
147000.0,129468.25446186707,17531.745538132935
159.8,0.0,159.8
202.0,3714.6975023885584,-3512.6975023885584
27.9,0.0,27.9
14208.0,17512.474636015988,-3304.474636015988
2670.0,6731.1057507767,-4061.1057507767
419.72,4739.206300063889,-4319.486300063889
73.6,0.0,73.6
242.16,0.0,242.16
1350.0,0.0,1350.0
3211.2,6575.357172932616,-3364.157172932616
18.44,5852.880384754773,-5834.440384754774
60.4,4795.7736922657805,-4735.373692265781
20.93,0.0,20.93
38780.0,487882.7522586872,-449102.7522586872
78.9,598.3625485473739,-519.4625485473739
467.04,7625.525156188082,-7158.485156188082
7959.0,9066.849774097127,-1107.849774097127
194.62,814.6393488544117,-620.0193488544116
30.0,3916.4018639705687,-3886.4018639705687
990.0,4345.222742902337,-3355.222742902337
200.0,138.14985807571512,61.850141924284884
49445.0,53965.291310472254,-4520.291310472254
150.0,4107.584562292009,-3957.5845622920087
2850.0,0.0,2850.0
29.15,2791.811235735355,-2762.6612357353547
1095.66,2279.5803773540383,-1183.9203773540382
56000.0,61729.856977973956,-5729.8569779739555
402.28,1149.7725168789464,-747.4925168789464
60.8,0.0,60.8
113.2,12768.747064538125,-12655.547064538125
27600.0,16270.886749746966,11329.113250253034
403.14,30145.26782152384,-29742.12782152384
2260.0,0.0,2260.0
3482.59,0.0,3482.59
48.58,9102.303358927722,-9053.723358927722
161.85,1857.243683474105,-1695.393683474105
164.92,5072.6797418149,-4907.7597418149
446.72,9480.510477335225,-9033.790477335226
4898.0,83928.12178194281,-79030.12178194281
6540.0,8014.291924562026,-1474.291924562026
832.44,8251.27263842444,-7418.832638424439
478.59,4741.499031092201,-4262.909031092201
4790.0,0.0,4790.0
116.98,684.9431846645156,-567.9631846645156
15000.0,7100.035948724355,7899.964051275645
1298.6,5336.06072323216,-4037.46072323216
26700.0,26658.764500814286,41.23549918571371
5688.0,8914.498600716663,-3226.4986007166626
3927.41,3315.111602704894,612.298397295106
1045.2,0.0,1045.2
374.64,0.0,374.64
349.88,7493.4200731495175,-7143.540073149517
2400.0,6931.663782120747,-4531.663782120747
0.0,4711.923103248244,-4711.923103248244
54000.0,16164.522074863102,37835.4779251369
310.4,0.0,310.4
242.08,0.0,242.08
1500.0,0.0,1500.0
5078.12,382.19682456806675,4695.9231754319335
6582.49,10966.612362294562,-4384.122362294562
69.85,1969.6849469175438,-1899.834946917544
11640.0,14129.570173549208,-2489.5701735492075
5120.1,5458.840224018562,-338.740224018562
1398.25,2954.9550038126868,-1556.7050038126868
23.4,3787.4277293780237,-3764.0277293780237
97.28,4249.297664120399,-4152.017664120399
70587.0,45306.029291000086,25280.970708999914
155440.0,183798.7227163013,-28358.7227163013
725195.0,5919.5623430212245,719275.4376569787
1104.96,30929.63021581706,-29824.67021581706
1313.7,2357.863510534626,-1044.163510534626
680.58,3631.633948738354,-2951.053948738354
27900.0,0.0,27900.0
10869.57,0.0,10869.57
38235.0,18436.317176401913,19798.682823598087
350.0,8749.645964045829,-8399.645964045829
11.76,8997.55074280914,-8985.79074280914
48.92,0.0,48.92
29967.6,43877.08600880328,-13909.48600880328
1785.5,8739.852653407777,-6954.352653407777
15520.0,14855.042143012302,664.9578569876976
783.36,0.0,783.36
503.0,3097.8426828899537,-2594.8426828899537
832.9,6051.756952422489,-5218.8569524224895
28750.0,32722.43940809287,-3972.4394080928687
3.0,0.0,3.0
8640.0,9792.576017861491,-1152.576017861491
1137.6,0.0,1137.6
2095.0,5465.073537652841,-3370.073537652841
132.42,0.0,132.42
1242.36,195.76477006096408,1046.5952299390358
600.0,479.50933022016847,120.49066977983153
4400.0,8792.880872049687,-4392.880872049687
58.0,1920.1625224634706,-1862.1625224634706
559.36,9847.865463996543,-9288.505463996542
25919.56,0.0,25919.56
4800.0,0.0,4800.0
119.28,2058.9803197267397,-1939.7003197267397
128.58,663.2114469227807,-534.6314469227807
4280.0,7208.399875424467,-2928.3998754244667
355.92,4376.929298522303,-4021.0092985223027
112.0,3992.1819691435385,-3880.1819691435385
653.7,0.0,653.7
897.77,2358.8140014337105,-1461.0440014337105
228.0,0.0,228.0
156312.0,619113.4454684828,-462801.4454684828
648.0,2103.928984349924,-1455.9289843499241
6700.0,7579.261387171908,-879.2613871719077
60.0,5748.402633004733,-5688.402633004733
1800.0,0.0,1800.0
37.0,1910.2888816018756,-1873.2888816018756
350.0,0.0,350.0
144.72,0.0,144.72
6420.0,298525.1482844358,-292105.1482844358
4850.4,13569.84052966195,-8719.44052966195
4015.74,5212.542094317683,-1196.8020943176834
455.4,0.0,455.4
3.96,509.3570254965878,-505.39702549658784
10810.81,0.0,10810.81
1578.0,5577.311804862253,-3999.3118048622528
1560.0,10765.840056862118,-9205.840056862118
27300.0,31628.639591060746,-4328.639591060746
645.0,0.0,645.0
1995.2,10803.191186785876,-8807.991186785875
359.0,0.0,359.0
1086.5,0.0,1086.5
16.8,7116.717539189757,-7099.917539189757
1174.8,33025.96690128611,-31851.166901286113
175.04,706.1784615036876,-531.1384615036876
218.58,858.4646873205046,-639.8846873205046
641.0,4422.227044086619,-3781.2270440866187
926.7,0.0,926.7
199.5,2369.567051809454,-2170.067051809454
1389.6,4843.171271238403,-3453.5712712384034
5304.0,33229.31200694956,-27925.312006949564
2198.44,5302.714311894839,-3104.274311894839
27.49,0.0,27.49
1062.6,0.0,1062.6
63600.0,111260.3279548947,-47660.3279548947
2400.0,3633.7021475652805,-1233.7021475652805
947.78,0.0,947.78
400.0,3938.416556808315,-3538.416556808315
81400.0,93347.08357236662,-11947.083572366624
695.0,4433.468751783274,-3738.4687517832735
939.0,6062.464115431306,-5123.464115431306
114.0,0.0,114.0
113.31,2048.0044231621364,-1934.6944231621364
3785.55,8958.37813899367,-5172.82813899367
5169.0,0.0,5169.0
171.24,7291.3292360587175,-7120.089236058718
1400.0,4040.3535151239357,-2640.3535151239357
102.08,4507.95449967863,-4405.87449967863
23.8,536.7716376237357,-512.9716376237358
1050.0,857.2306797399041,192.76932026009592
2750.0,0.0,2750.0
17097.5,16604.61782157699,492.88217842300946
5555.55,4807.354530421415,748.1954695785853
118.8,0.0,118.8
5965.19,9658.49735846327,-3693.3073584632702
682.2,32388.35323609515,-31706.15323609515
1147.44,0.0,1147.44
2614.5,318.8314963531287,2295.668503646871
46.8,0.0,46.8
5599.1,12315.69247934989,-6716.592479349889
1395.0,11023.190704230648,-9628.190704230648
3500.0,11800.182434688895,-8300.182434688895
13380.0,0.0,13380.0
15.7,5670.508272862004,-5654.808272862004
2488.6,783.5061140149031,1705.0938859850967
150.0,106.73547610622784,43.264523893772164
282.52,0.0,282.52
30060.0,31486.46373555028,-1426.4637355502782
822.06,6035.649362036689,-5213.58936203669
3047.66,35484.28880562786,-32436.62880562786
2297.99,33992.723113505504,-31694.733113505506
14145.0,50025.41734167254,-35880.41734167254
2165.31,2315.384004826918,-150.0740048269181
189.14,0.0,189.14
579.6,5471.662555007243,-4892.062555007243
77.64,1984.299403038364,-1906.659403038364
88000.0,75316.32252741167,12683.67747258833
741.0,9165.898296699912,-8424.898296699912
293.12,4674.023682803411,-4380.903682803411
5120.0,2736.9800123694426,2383.0199876305574
70000.0,57094.99933351008,12905.00066648992
4960.8,11590.258524865369,-6629.458524865368
314.0,0.0,314.0
55.0,0.0,55.0
213530.88,219097.83896641087,-5566.958966410864
250.0,5030.186452061619,-4780.186452061619
192.0,430.19560088477715,-238.19560088477715
1688.7,5364.191931005562,-3675.491931005562
1580.0,0.0,1580.0
4275.0,3775.2974996433636,499.7025003566364
394.6,4474.7158014073175,-4080.1158014073176
5380.04,9006.296325119396,-3626.256325119396
898.0,1443.032460488306,-545.032460488306
518.6,2795.225870968763,-2276.625870968763
1736.64,4948.336505584847,-3211.696505584847
1463.2,2901.8520136082184,-1438.6520136082183
1031.2,6848.218115247455,-5817.018115247455
70482.5,63557.96051212315,6924.539487876849
225.0,22048.99482630422,-21823.99482630422
15811.0,32269.708071560668,-16458.708071560668
132.11,4614.880724253054,-4482.770724253054
12.0,3963.665484286685,-3951.665484286685
1130.0,5680.58282212423,-4550.58282212423
1325.4,5392.460964255109,-4067.0609642551085
285.6,29930.270483869113,-29644.670483869115
297.0,806.8474104067271,-509.84741040672714
353.43,3011.8052343866625,-2658.3752343866627
4600.0,265416.3252556893,-260816.32525568933
4520.7,9196.881887508074,-4676.181887508074
1418.0,3689.9906014040394,-2271.9906014040394
25.0,48933.52791964581,-48908.52791964581
205.21,934.3201259603219,-729.1101259603219
654.0,4271.224585050428,-3617.224585050428
28931.7,83126.87523272507,-54195.17523272507
1123.16,5540.052170063759,-4416.892170063759
4200.0,0.0,4200.0
1440.0,10301.688360168166,-8861.688360168166
467.07,2684.62359482707,-2217.55359482707
836.67,45771.26988929542,-44934.59988929542
201.8,4533.418448528581,-4331.618448528581
1711.25,4424.105587810842,-2712.855587810842
10537.0,14244.969133963119,-3707.969133963119
256.0,0.0,256.0
3162.0,7507.006539731033,-4345.006539731033
1200.0,0.0,1200.0
65.0,4496.255188908335,-4431.255188908335
3588.0,34770.07064316979,-31182.07064316979
1181.28,1885.3571525231953,-704.0771525231953
5514.0,0.0,5514.0
11188.2,7126.1964825818,4062.0035174182003
411.07,23883.259622274083,-23472.189622274083
23100.0,0.0,23100.0
425.0,0.0,425.0
12257.85,11573.435697672116,684.4143023278848
5288.0,17175.700498446182,-11887.700498446182
430.78,9649.633347931205,-9218.853347931205
472.78,7748.333610956,-7275.553610956
4300.0,29497.899679913706,-25197.899679913706
18314.8,17156.723749251036,1158.0762507489635
360.0,3830.1118401569183,-3470.1118401569183
300.0,0.0,300.0
38.96,0.0,38.96
779.4,4869.896446987541,-4090.496446987541
475.11,4868.598029500493,-4393.488029500493
319.9,4471.965900682452,-4152.065900682453
88320.0,83358.56966846561,4961.430331534386
320.0,0.0,320.0
633.0,0.0,633.0
365.0,0.0,365.0
1.95,4363.09211313983,-4361.14211313983
46.8,0.0,46.8
14.0,1862.5492774025122,-1848.5492774025122
13406.4,14639.885298615734,-1233.4852986157348
136.0,46079.96519815452,-45943.96519815452
368.0,2505.3011009324623,-2137.3011009324623
228.27,3072.304193576698,-2844.034193576698
2474.86,6015.063784781262,-3540.203784781262
60000.0,42552.67017472726,17447.32982527274
2234.96,32800.675303944285,-30565.715303944286
90.0,54.39363134110765,35.60636865889235
112.62,0.0,112.62
397.5,3432.734435849424,-3035.234435849424
8675.0,9543.118597313165,-868.1185973131651
354.88,9460.26104925029,-9105.38104925029
4760.0,5869.310700232871,-1109.3107002328707
18.24,3755.462246482001,-3737.222246482001
295.2,4004.8148624628416,-3709.6148624628418
30340.0,30049.515385771767,290.4846142282331
2625.33,6099.199354555122,-3473.8693545551223
14.99,0.0,14.99
1519.38,0.0,1519.38
411.83,30607.194170456278,-30195.364170456276
247.92,3024.757684305967,-2776.837684305967
1145.0,3647.5494917704527,-2502.5494917704527
38422.5,52150.05094079514,-13727.55094079514
552.48,9552.887783046233,-9000.407783046234
22000.0,141068.5420816271,-119068.54208162709
150.0,4669.140676804202,-4519.140676804202
699.5,5321.487522227121,-4621.987522227121
1998.7,3462.2445101251756,-1463.5445101251755
876.2,3366.1984692504184,-2489.9984692504186
2588.3,492.96549358680056,2095.3345064131995
1764.0,0.0,1764.0
93.38,652.3433685870103,-558.9633685870103
59133.4,72734.50596336198,-13601.10596336198
1968.0,3001.1741707106344,-1033.1741707106344
386.69,0.0,386.69
7.83,3733.748424175869,-3725.918424175869
2235.68,4803.061140957196,-2567.381140957196
77.05,4237.052722187903,-4160.002722187903
145.74,4355.49403670391,-4209.75403670391
3600.0,0.0,3600.0
19600.0,21480.392613982596,-1880.3926139825962
720.0,1862.4878689332695,-1142.4878689332695
175.08,2072.847818463248,-1897.7678184632482
663.9,9146.64383448934,-8482.74383448934
1678.6,285364.1446822804,-283685.54468228045
67.5,4062.4714050528146,-3994.9714050528146
42.5,0.0,42.5
98.6,7195.934532181239,-7097.3345321812385
264.32,1052.7250341513852,-788.4050341513853
3964.2,7199.0723615256165,-3234.8723615256167
24.5,0.0,24.5
11000.0,4278.189416223337,6721.810583776663
439960.0,265253.66746408516,174706.33253591484
17.0,3823.7762985120994,-3806.7762985120994
1689.26,7338.762191632778,-5649.502191632778
390.62,3059.4047692387885,-2668.7847692387886
1140.0,0.0,1140.0
110.0,4543.193466928695,-4433.193466928695
37250.0,64409.532553547026,-27159.532553547026
4613.28,35400.66776305939,-30787.387763059392
607.8,5013.385631383019,-4405.585631383019
10810.84,0.0,10810.84
28688.0,0.0,28688.0
19939.5,80938.21075490977,-60998.71075490977
96.0,3964.083454539325,-3868.083454539325
2100.0,6980.212323935919,-4880.212323935919
3328.0,57938.16240758194,-54610.16240758194
435.3,5118.281738241016,-4682.981738241016
1650.0,5040.679751177857,-3390.679751177857
3115.4,0.0,3115.4
191.55,4509.3598755825815,-4317.809875582581
38700.0,29594.88967412269,9105.110325877311
103.44,640.1216690487189,-536.681669048719
17520.2,38052.40525433705,-20532.20525433705
12064.2,13621.082094106789,-1556.882094106788
17240.0,21269.02288273821,-4029.022882738209
1200.96,8778.736687969644,-7577.776687969644
140.7,3410.1908527282626,-3269.490852728263
4655.5,9970.387653428246,-5314.887653428246
14645.2,0.0,14645.2
196.72,4754.930048033865,-4558.210048033865
5400.0,0.0,5400.0
190.5,5598.3461444333525,-5407.8461444333525
2690.0,0.0,2690.0
1945.95,5595.79394701183,-3649.84394701183
500.0,0.0,500.0
1.0,3535.736327904981,-3534.736327904981
49.0,5721.453084854262,-5672.453084854262
181.7,0.0,181.7
534.0,885.9610353925742,-351.9610353925742
988.35,4664.274554643233,-3675.9245546432335
34237.5,197509.93168798098,-163272.43168798098
239.93,2754.766363322525,-2514.8363633225254
196.0,5326.116700706183,-5130.116700706183
545.85,4859.979246359814,-4314.129246359814
1751.1,10079.113762142166,-8328.013762142165
18000.0,7579.026238661943,10420.973761338057
20475.0,28282.13651856414,-7807.136518564141
98.5,632.4854331190135,-533.9854331190135
330.0,5036.424316839884,-4706.424316839884
24498.75,27811.987132026505,-3313.2371320265047
436.8,0.0,436.8
243.68,896.5651236694965,-652.8851236694966
386.52,9880.42944750257,-9493.90944750257
1072.5,5470.856079872706,-4398.356079872706
268.88,4526.427070880935,-4257.547070880935
13235.29,0.0,13235.29
19680.0,20279.76527483112,-599.7652748311193
489.24,0.0,489.24
29787.0,33258.03923846576,-3471.0392384657607
38.8,564.4340017223284,-525.6340017223284
330.0,263.76101040123916,66.23898959876084
2840.0,2322.617959707204,517.3820402927959
939.84,5251.378711625393,-4311.538711625393
700.0,0.0,700.0
2819.88,5300.293704093909,-2480.4137040939086
168.0,2002.3787431131284,-1834.3787431131284
44700.0,67506.8350505248,-22806.835050524794
1575.0,16063.915538760231,-14488.915538760231
7234.92,311242.56590035476,-304007.6459003548
290.0,3778.2165457597544,-3488.2165457597544
30.0,4688.3190011212555,-4658.3190011212555
1137.52,6069.874674427302,-4932.354674427303
526.86,5146.594377075861,-4619.734377075862
25050.0,104570.80731788077,-79520.80731788077
10950.0,20768.49973486128,-9818.499734861281
1095.0,0.0,1095.0
832.34,8240.1803667187,-7407.840366718699
1.0,0.0,1.0
996.8,0.0,996.8
5072.5,31071.077321654528,-25998.577321654528
6629.9,0.0,6629.9
103500.0,90737.93431135714,12762.065688642862
1111.32,2286.0288796963714,-1174.7088796963715
568.0,0.0,568.0
149.9,0.0,149.9
46.49,0.0,46.49
97863.15,133665.23365510226,-35802.083655102266
90.7,8941.892439890478,-8851.192439890478
3115.0,781.5441563332587,2333.455843666741
340.0,0.0,340.0
507.81,2781.024889849441,-2273.214889849441
45.6,5718.653718950545,-5673.053718950545
855.0,0.0,855.0
15600.0,69696.43368205822,-54096.433682058225
475.02,4935.780131095364,-4460.760131095363
3140.7,4487.504470393783,-1346.804470393783
298.8,4890.446486071904,-4591.646486071903
188.4,0.0,188.4
60.0,28.222708958663972,31.777291041336028
3117.68,9962.621361322861,-6844.941361322861
13.35,0.0,13.35
11404.8,302949.36027198524,-291544.56027198525
4708.0,0.0,4708.0
12600.0,17925.296094498754,-5325.2960944987535
7053.31,399293.94886213035,-392240.63886213035
1190.0,5708.824271425847,-4518.824271425847
85.8,3973.725317096104,-3887.9253170961038
955.2,3930.740196930866,-2975.540196930866
48240.0,25181.897351943942,23058.102648056058
286.64,3279.2326624992,-2992.5926624992003
442.35,4283.470448979452,-3841.1204489794522
9000.0,93109.20315835837,-84109.20315835837
12479.4,3330.8181507552144,9148.581849244785
1220.74,6452.151380468117,-5231.411380468117
512.31,30212.843365477995,-29700.533365477993
7180.0,17693.642154024747,-10513.642154024747
517.0,22554.654743905838,-22037.654743905838
11700.0,1669.8005451092333,10030.199454890766
11805.56,0.0,11805.56
8000.0,4631.314495840949,3368.6855041590507
20423.0,11379.622771123373,9043.377228876627
7000.0,5897.722924957398,1102.2770750426016
6866.6,267632.24759382114,-260765.64759382114
503.82,5846.065086060546,-5342.245086060546
269.9,826.6803316632712,-556.7803316632712
1039.4,3860.282831313852,-2820.882831313852
1325.4,5064.2849518308985,-3738.8849518308984
73.5,3044.7502297539536,-2971.2502297539536
5931.75,2303.9785669037124,3627.7714330962876
87.0,1944.0641435929508,-1857.0641435929508
5199.15,288231.1703133077,-283032.0203133077
6265.0,6313.447878855573,-48.447878855573435
526.27,30891.262687154973,-30364.992687154972
253.8,3977.014606591171,-3723.2146065911707
23.4,5688.142038194665,-5664.742038194665
6280.35,375177.30166993395,-368896.951669934
191.0,4043.610841147026,-3852.610841147026
329.84,4612.432697307625,-4282.592697307625
3730.0,5732.018466853071,-2002.018466853071
170.76,0.0,170.76
100.0,5592.488373152153,-5492.488373152153
17760.0,3085.100075032525,14674.899924967474
790.0,3979.4930268902826,-3189.4930268902826
3700.0,8039.663295179772,-4339.663295179772
3958.68,5149.745877681721,-1191.0658776817213
4178.18,7336.057505911439,-3157.8775059114387
134.85,0.0,134.85
343800.0,179799.29400518304,164000.70599481696
370.0,19570.69303271436,-19200.69303271436
21000.0,35212.71194083122,-14212.711940831221
47.25,3775.8098225629988,-3728.5598225629988
551.44,4194.205035886856,-3642.7650358868564
230.0,0.0,230.0
2491982.0,6446157.939403425,-3954175.939403425
1140.0,0.0,1140.0
213.6,22074.870874565288,-21861.27087456529
715.84,7906.206176178322,-7190.366176178321
6434.73,17509.010281979732,-11074.280281979733
17.08,525.479377624214,-508.39937762421397
259.89,0.0,259.89
53.57,0.0,53.57
2707.91,6302.644976830547,-3594.7349768305476
98.0,4566.223277804756,-4468.223277804756
200.88,9519.237214782628,-9318.357214782629
1010.0,14904.30642000514,-13894.30642000514
85.8,0.0,85.8
431.22,0.0,431.22
4500.0,0.0,4500.0
348.0,0.0,348.0
10.9,4635.777313546927,-4624.877313546927
72.0,4102.87253018973,-4030.8725301897302
271.8,9490.001084702006,-9218.201084702006
3017.35,0.0,3017.35
1390.4,6866.734746201005,-5476.334746201004
51548.64,211462.882452353,-159914.242452353
195.0,4110.899221278101,-3915.8992212781013
1130.0,7108.383095909636,-5978.383095909636
214.2,4224.825751250762,-4010.625751250762
711.45,2261.359464247023,-1549.909464247023
995.0,5750.631126477741,-4755.631126477741
473.65,2080.3383102444377,-1606.6883102444376
525.0,3986.0357520525554,-3461.0357520525554
20460.0,18419.327228360737,2040.6727716392634
152.6,29808.631749238513,-29656.031749238515
7200.0,0.0,7200.0
4140.0,470.0030333360151,3669.996966663985
948.62,5479.05493643701,-4530.43493643701
11540.0,16596.11825079452,-5056.11825079452
29.74,547.1724177118002,-517.4324177118002
521.52,1172.2038788223424,-650.6838788223424
3853.2,234959.1808775629,-231105.9808775629
178.5,1643.0505629969518,-1464.5505629969518
9450.0,16713.751420126242,-7263.751420126242
11845.0,15244.023120560503,-3399.0231205605032
6974.0,12279.002261964877,-5305.002261964877
2429.35,51156.27603269071,-48726.92603269071
5390.0,8109.383990506313,-2719.3839905063132
533.56,3442.814715209084,-2909.254715209084
240.0,4018.2715189109754,-3778.2715189109754
5200.0,0.0,5200.0
120.0,3877.0066126906445,-3757.0066126906445
71880.0,59102.751176887534,12777.248823112466
494.0,0.0,494.0
787.5,0.0,787.5
2611.94,0.0,2611.94
79.96,1932.3803758321671,-1852.420375832167
587.92,10398.235309893194,-9810.315309893194
3050.0,6705.7576459143065,-3655.7576459143065
48600.0,69926.15410169086,-21326.15410169086
458.56,7735.793451987814,-7277.233451987813
13961.5,19453.45916107445,-5491.95916107445
1216.06,8826.94870765239,-7610.88870765239
360.0,8658.34358074661,-8298.34358074661
1167.68,5927.571408349127,-4759.891408349126
3492.6,34629.00587961283,-31136.40587961283
260.58,4750.496732734349,-4489.916732734349
2031.24,4009.514993672574,-1978.2749936725738
18.9,4384.65062437529,-4365.7506243752905
2275.3,0.0,2275.3
19920.0,21062.898491679938,-1142.8984916799382
488.5,3112.408613305892,-2623.908613305892
5170.0,0.0,5170.0
344.88,976.3381864370739,-631.4581864370739
1404.0,6107.270343472057,-4703.270343472057
211.0,4820.661944947738,-4609.661944947738
378.0,3781.98766456671,-3403.98766456671
10219.0,6477.8777921091305,3741.1222078908695
6180.0,0.0,6180.0
9200.0,0.0,9200.0
315.0,0.0,315.0
142.4,3998.8779653131496,-3856.4779653131495
299.32,994.4814759831487,-695.1614759831486
35520.0,69734.55553359611,-34214.55553359611
28800.0,37970.110156593626,-9170.110156593626
3674.0,6961.316028166602,-3287.3160281666023
556245.0,18562.521117889988,537682.47888211
304.64,914.9852939963301,-610.3452939963302
212.02,0.0,212.02
1000.0,6771.447371306132,-5771.447371306132
306.0,1779.6981849167894,-1473.6981849167894
2450.0,9930.609142164145,-7480.609142164145
6000.0,1201.5813407108799,4798.41865928912
133.3,29778.819291299602,-29645.519291299603
1144.25,4319.749045695369,-3175.499045695369
686.0,167.66931032159647,518.3306896784036
4939.0,7185.660517897661,-2246.6605178976606
90.0,4076.866178406092,-3986.866178406092
26.24,4478.68541167459,-4452.44541167459
626.32,0.0,626.32
1440.0,54684.738897530944,-53244.738897530944
216.0,3782.7159164329614,-3566.7159164329614
416.4,0.0,416.4
22553.5,34688.05501177073,-12134.555011770732
16.1,0.0,16.1
119.0,0.0,119.0
770.0,0.0,770.0
420.0,342.2737775487448,77.72622245125518
3301.73,35800.894448104795,-32499.164448104795
1520.0,0.0,1520.0
25108.4,28344.088000878794,-3235.688000878792
343.5,3793.252663281607,-3449.752663281607
53.38,0.0,53.38
16524.0,5374.094371041292,11149.905628958708
3291.0,4740.9025410769245,-1449.9025410769245
3237.0,9480.593109113455,-6243.593109113455
3528.0,6951.0474026642305,-3423.0474026642305
1764.0,4126.381438611366,-2362.3814386113663
2639.28,79918.13646666224,-77278.85646666224
162.6,0.0,162.6
13.9,3095.7303826942766,-3081.8303826942765
30.1,5255.653232189942,-5225.553232189942
9276.0,8505.058532017702,770.9414679822985
599.86,7925.970453148179,-7326.11045314818
2840.0,7173.70076319128,-4333.70076319128
332246.88,306150.6910216677,26096.188978332328
494.28,1196.4569049436675,-702.1769049436675
1535.0,19749.85841994313,-18214.85841994313
288.0,2130.148989352391,-1842.1489893523908
147.84,678.7022457486445,-530.8622457486445
2.5,14281.010647988272,-14278.510647988272
38225.0,90773.57115762301,-52548.57115762301
353.44,114349.7341091073,-113996.2941091073
5299.92,0.0,5299.92
10000.0,11173.218125850792,-1173.2181258507917
66.8,3888.121883279307,-3821.321883279307
798.5,1659.578788823268,-861.078788823268
158.98,3910.3097545676806,-3751.3297545676805
373.1,2170.122343464802,-1797.022343464802
1454.56,5644.691678790857,-4190.131678790856
469.2,5096.11166306368,-4626.91166306368
735.0,0.0,735.0
440.0,4368.641117413051,-3928.641117413051
4742.5,7989.1090996712,-3246.6090996712
5600.0,7084.072758619775,-1484.0727586197754
7.0,5668.016855420281,-5661.016855420281
168.36,7278.978746575182,-7110.618746575183
1349.0,5923.968604589704,-4574.968604589704
138.0,2922.533131585482,-2784.533131585482
2539.06,0.0,2539.06
412.5,2988.2225274379734,-2575.7225274379734
590.17,5420.296286762962,-4830.126286762962
96.0,3880.23825616934,-3784.23825616934
648.84,4897.871141099503,-4249.031141099503
60004.8,0.0,60004.8
594.48,1317.8357982642908,-723.3557982642908
480.26,7763.7286573367555,-7283.468657336755
1712.96,5999.529812099336,-4286.569812099336
3900.0,8434.521681225442,-4534.521681225442
334.5,4980.548109505196,-4646.048109505196
19828.4,13129.024295701467,6699.375704298534
39732.0,427104.65786096134,-387372.65786096134
995.0,3630.9582132070723,-2635.9582132070723
1000.0,0.0,1000.0
48.6,4487.067908875977,-4438.467908875977
62.0,1955.093788525083,-1893.093788525083
2280.0,6626.664846391259,-4346.664846391259
3342.36,10876.115656968084,-7533.755656968084
37.5,5705.371589167071,-5667.871589167071
615.34,234807.41432068596,-234192.07432068596
14.45,0.0,14.45
161.9,760.0153322760151,-598.1153322760151
4700.0,8762.811574566595,-4062.8115745665946
507.0,4269.395268252674,-3762.395268252674
440.18,1194.4329868381453,-754.2529868381453
396.0,46294.51861927395,-45898.51861927395
31.8,3816.6687975029113,-3784.868797502911
5743.08,73367.45507684049,-67624.37507684049
1004.5,0.0,1004.5
16284.32,20346.232811212085,-4061.912811212085
27879.0,0.0,27879.0
0.0,10426.35862614256,-10426.35862614256
2539.06,0.0,2539.06
20400.0,0.0,20400.0
540.0,0.0,540.0
2490.0,7770.519156055881,-5280.519156055881
42.24,0.0,42.24
274.0,719.2586807707992,-445.2586807707992
1062.5,3563.8621484813048,-2501.3621484813048
107520.0,91458.32530619617,16061.674693803827
13.2,0.0,13.2
3360.0,1734.8511463742998,1625.1488536257002
2385.04,8664.899147810924,-6279.859147810924
3250.0,2725.307535262543,524.6924647374572
300.0,227.6950972069143,72.30490279308569
153.6,0.0,153.6
1370.0,0.0,1370.0
47.0,3959.548715277027,-3912.548715277027
35.99,4430.67334094256,-4394.68334094256
6.5,4156.480468735804,-4149.980468735804
3769.1,0.0,3769.1
259.58,0.0,259.58
89.0,1444.467282124934,-1355.467282124934
1230.0,0.0,1230.0
2291.5,6678.867046752291,-4387.367046752291
2250.0,1864.4876117929207,385.5123882070793
5623.23,0.0,5623.23
172.2,0.0,172.2
603.0,0.0,603.0
215.96,0.0,215.96
500.0,3053.8901074069036,-2553.8901074069036
3468.0,0.0,3468.0
392.28,1128.8746028449812,-736.5946028449812
8700.0,9736.595587153177,-1036.595587153177
30614.5,25863.786511332237,4750.713488667763
3900.0,6266.153240887049,-2366.153240887049
12.0,3963.665484286685,-3951.665484286685
425.52,30401.144734086716,-29975.624734086716
680.0,4456.980757306489,-3776.980757306489
487.97,4662.200649390566,-4174.230649390565
4227.5,5422.750400447853,-1195.2504004478533
44.4,0.0,44.4
1920.3,0.0,1920.3
6461.0,10082.417596051617,-3621.417596051617
97.6,0.0,97.6
1350.0,778.9352061832819,571.0647938167181
47614.0,402714.7136773987,-355100.7136773987
115.4,4530.62180461446,-4415.221804614461
29295.0,31100.406879603903,-1805.4068796039028
1258650.0,1359653.5272824748,-101003.5272824748
6430.0,15100.914920408039,-8670.914920408039
71.28,4238.748463919649,-4167.468463919649
637.8,0.0,637.8
23017.8,7011.02777274622,16006.77222725378
